stock_id,date,close,has_structural_window,num_confirmed_extrema,starts_high,high1,high2,low1,low2,range_pct,expansion,structure_dir,range_pos,upper_break,lower_break,move_age,extrema_freq,speed_imbalance,speed_level,valid_manual_state,range_pct_group,expansion_group,structure_dir_group,range_pos_group,upper_break_group,lower_break_group,move_age_group,extrema_freq_group,speed_imbalance_group,speed_level_group,state_label,sample_type,sample_name,window_id,range_pct_score,expansion_score,structure_dir_score,range_pos_score,upper_break_score,lower_break_score,move_age_score,extrema_freq_score,speed_imbalance_score,speed_level_score
000301,2010-12-03,1.6882490928583902,True,38,0.0,1.6620303625532709,1.7561322915849038,1.603419840108537,1.6213664832993742,0.1527124514763664,0.0761552858407961,0.1120485722224697,0.5554835373917163,0.0,0.0,0.6,0.5,0.0097014404416598,0.0216658692355511,True,mid,high,high,mid,low,low,low,high,high,high,fast_chop,state_quantile,expansion_high,w000223,-0.46283708607609986,0.840689143957829,0.9286998173760501,0.17196727487435126,-1.0,-1.0,-0.6666666666666667,0.38888888888888906,1.0,0.04031733556640349
000060,2017-12-19,2.354228326145884,True,305,0.0,2.529720665577793,2.418588768750352,2.48073127837752,2.3045830956567186,0.2251375699210744,0.06501628589336,-0.2872800795482422,0.220510643810224,0.0,0.0,3.6666666666666665,0.0888888888888888,-0.0022545077999082,0.0078111026412803,True,high,high,low,low,low,low,high,low,low,mid,down_structure_low_pos,state_quantile,expansion_high,w000224,-0.11521966793355654,0.48860069603928014,-1.0,-0.12893942548163084,-1.0,-1.0,0.14754098360655776,-1.0,-0.16891135682030323,-0.6913136103239439
000409,2015-10-13,2.0955609235597192,True,205,1.0,1.9974177062012453,2.0412203288596382,1.922787731634459,1.9198594718553708,0.1213608570042674,0.0467308824374812,0.0408743628793046,1.4477604727047224,0.0,0.0,3.0,1.0,0.0136247876264348,0.0155769608124937,True,low,high,mid,high,low,low,high,high,high,high,fast_chop,state_quantile,expansion_high,w000225,-0.8987796445392842,0.27133806943619,0.10672238596334371,1.0,-1.0,-1.0,0.837037037037037,1.0,1.0,-0.23040694970723408
000155,2026-01-28,2.6152036507358583,True,540,0.0,2.517696472610991,2.658159431488745,2.430098413293005,2.438862711286593,0.2280610181957398,0.1316986608841657,0.1492272568713422,0.8116478603282441,0.0,0.0,0.4,0.1666666666666666,0.0061407447388428,0.008644829879868,True,high,high,high,high,low,low,low,low,high,mid,up_structure_high_pos,state_quantile,expansion_high,w000226,-0.009544438282037992,0.6928070941714544,0.7696236846289617,0.5334989273533495,-1.0,-1.0,-0.9096555618294748,-0.484375,0.469677607966267,-0.4716735614641654
000068,2023-03-13,1.3056264580524355,True,430,0.0,1.410986973710262,1.4747630091074988,1.3428648031925547,1.3532545070416904,0.131898205914944,0.0533863315481011,0.0741657392463723,-0.282326396191716,0.0,1.0,2.2222222222222223,0.3333333333333333,0.0048933601327043,0.007861846946743,True,low,high,high,low,low,high,high,high,high,mid,lower_breakdown,state_quantile,expansion_high,w000227,-0.8085624471293823,0.4075082943710966,0.22040329292440064,-0.7822518414330402,-1.0,1.0,-0.3076923076923077,-0.17647058823529416,-0.3516550994382588,-0.7532595691040597
000055,2010-09-08,2.401525040848949,True,37,0.0,2.382320061012899,2.4239173781615704,2.2965670206684825,2.302585092994046,0.1273503574930878,0.0355792448231078,0.0476153894742346,0.8241674561939354,0.0,0.0,0.8571428571428571,0.4,0.0039960501784712,0.0064032791086965,True,low,high,high,high,low,low,mid,high,high,mid,up_structure_high_pos,state_quantile,expansion_high,w000228,-0.7416400699737205,0.41914148512604243,0.417826506379956,0.5946184657791231,-1.0,-1.0,-0.5238095238095237,-0.3846153846153846,-0.3143840628376865,-0.9251800680363481
000021,2020-07-16,3.166740070447672,True,431,0.0,3.1788868166518376,3.3631493140246254,3.095577608523707,3.0577676644734435,0.3053816495511818,0.2220724414230512,0.1464525533225242,0.3568400594285374,0.0,0.0,0.8571428571428571,0.25,0.0087726176808361,0.0195754588380542,True,high,high,high,mid,low,low,mid,mid,high,high,wide_expanding,state_quantile,expansion_high,w000229,0.08882294252833334,1.0,0.48400879308827816,-0.1216009948092116,-1.0,-1.0,-0.7642163661581137,-0.53125,0.846699170108858,0.13395925033517853
000032,2015-09-28,2.739548868161581,True,226,0.0,2.7713379403381286,2.826721730819709,2.651832521103981,2.494031557565001,0.3326901732547078,0.2131847540205607,-0.1024171730574003,0.7379758415906434,0.0,0.0,0.8,0.4,-0.0456773473694626,0.0595232949898577,True,high,high,low,high,low,low,low,high,low,high,fast_chop,state_quantile,expansion_high,w000230,0.15195807277680973,0.9975161715328831,-0.6808907088330178,0.2653076091196911,-1.0,-1.0,-0.6080112334638974,0.25517241379310374,-1.0,1.0
000065,2010-10-12,3.165896900077314,True,31,1.0,3.2386784521643803,3.196630215920881,3.131136910560194,3.0440461338325417,0.1946323183318385,0.045042540484153,-0.1291390129711516,0.626056182699436,1.0,0.0,2.0,0.3636363636363636,-0.0054335001586052,0.0194495789064383,True,mid,high,low,high,high,low,high,high,low,high,fast_chop,state_quantile,expansion_high,w000231,-0.15167459718253318,0.1040898170714819,-0.4099294332105775,-0.1576532376212898,1.0,-1.0,-0.08296943231440956,-0.010101010101009944,-0.5766279441718662,0.3468653930589174
000025,2021-02-02,2.7219531062712017,True,429,0.0,2.8495497633759097,2.850128299695199,2.802754136571508,2.7180005319553784,0.1321277677398207,0.0853321409354186,-0.0841750682968398,0.029914789172905,0.0,0.0,1.4545454545454546,0.2352941176470588,-0.0070182975908859,0.0071073031784689,True,low,high,low,low,low,low,mid,mid,low,mid,down_structure_low_pos,state_quantile,expansion_high,w000232,-0.8723029292519786,0.37501776541698795,-0.1382569330275586,-0.24329298380675546,-1.0,-1.0,-0.5602811317354472,-0.3821009956824659,-0.6988581974109944,-0.6739034852032385
000002,2010-10-20,2.188295946591918,True,22,0.0,2.186051276738094,2.300583090323373,2.1065702090680887,2.033397603178429,0.2671854871449439,0.1877044194749384,0.0413592076956188,0.5797408574420775,0.0,0.0,0.4,0.1481481481481481,0.0017952655905302,0.0091125261794962,True,high,high,mid,mid,low,low,low,low,mid,mid,wide_expanding,state_quantile,expansion_high,w000233,0.3281040290382742,1.0,0.6848270531320524,0.602114526637235,-1.0,-1.0,-0.9061032863849765,-0.7333333333333334,0.6961576028889869,0.14928945627034973
000068,2016-10-14,2.3105532626432224,True,195,1.0,2.3504224224082058,2.413231613081109,2.262804222982201,2.231089091288976,0.1821425217921333,0.0945243223661287,0.0310940589796779,0.436274685188193,0.0,0.0,1.2307692307692308,0.2222222222222222,0.0083538563326022,0.0125825405583655,True,mid,high,mid,mid,low,low,mid,mid,high,high,other,state_quantile,expansion_high,w000234,-0.2999733806347836,0.7692816164221996,-0.024866706545863648,-0.2828791648205766,-1.0,-1.0,-0.1992276996036172,-0.45299145299145305,0.8178132957803224,-0.35247020844710475
000032,2024-11-06,2.9512577834521614,True,609,1.0,2.9796028916241077,3.0007198150650303,2.923161580719156,2.87751164216656,0.1232081728984701,0.0667668619935186,-0.0245330151116727,0.5985491023097298,0.0,0.0,0.4444444444444444,0.8,-0.0043735101578412,0.0184514591184565,True,low,high,mid,mid,low,low,low,high,low,high,fast_chop,state_quantile,expansion_high,w000235,-0.8602176767317073,0.37921548027022234,-0.02005735152017385,0.32459640857644056,-1.0,-1.0,-0.8321525885558583,1.0,-0.22921876538284902,-0.1746856626704758
000058,2013-09-11,1.4996230464268938,True,92,1.0,1.5623463049002495,1.62924053973028,1.4770487243883548,1.4770487243883548,0.1521918153419252,0.0668942348300303,0.0668942348300303,0.1483280949624125,0.0,0.0,1.4,0.3636363636363636,0.0095563192614329,0.0095563192614329,True,mid,high,high,low,low,low,mid,high,high,mid,other,state_quantile,expansion_high,w000236,-0.6085140591305166,0.5815528901378706,0.558769964903248,-0.3640208243116465,-1.0,-1.0,-0.41826734613876904,0.05138339920948631,0.8493497526222997,-0.588260925686014
000025,2021-12-02,2.710048203764883,True,450,1.0,2.6973262377392344,2.72785282839839,2.6411978941143697,2.6224923127405635,0.1053605156578263,0.0492321720329615,0.0118210092853492,0.8310123624363254,0.0,0.0,3.0,0.2666666666666666,0.0045465196840139,0.0076641165796482,True,low,high,mid,high,low,low,high,mid,high,mid,narrow_expanding,state_quantile,expansion_high,w000237,-0.9685746195771401,0.1548581304950878,0.027835865045709784,1.0,-1.0,-1.0,0.014938488576450082,-0.29964462842191586,0.20727154143591875,-0.5615648763499481
000065,2023-05-31,2.7107133185216936,True,471,1.0,2.8201877010390604,3.0325462466767075,2.700018029404946,2.645465325910589,0.3870809207661185,0.2669112491320042,0.1578058421432899,0.1685642177402196,0.0,0.0,0.6666666666666666,0.2,0.0325218960188522,0.0382642858603634,True,high,high,high,low,low,low,low,mid,high,high,wide_expanding,state_quantile,expansion_high,w000238,0.22872424748242826,0.7456919640601187,0.6168805238707273,-0.34848581011698576,-1.0,-1.0,-0.7543859649122807,-0.428100807115792,1.0,1.0
000032,2016-12-29,2.706048198431537,True,285,1.0,2.770711962226921,2.802754136571508,2.6851226964585053,2.6461747973841225,0.1565793391873851,0.0709900734189692,-0.0069057247297963,0.3823837893182154,0.0,0.0,2.4,0.0975609756097561,-0.0005179265644928,0.0027277316917057,True,mid,high,mid,mid,low,low,high,low,mid,low,slow_extension,state_quantile,expansion_high,w000239,-0.7156422192455727,0.23162645326677422,-0.30901505291457765,-0.20539947586679874,-1.0,-1.0,0.1469825990373934,-0.9634146341463414,-0.0075222390554444685,-0.962123970404526
000030,2023-05-29,1.5851452198650555,True,419,1.0,1.589235205116581,1.6601310267496183,1.472472057360943,1.4906543764441336,0.1876589693886754,0.052713502549847,0.089078140716228,0.6004144799002188,0.0,0.0,3.8181818181818175,0.0416666666666666,0.0010267557743073,0.0015052378554439,True,mid,high,high,mid,low,low,high,low,mid,low,slow_extension,state_quantile,expansion_high,w000240,-0.3361673734694345,0.40074976048856414,0.2785502460726199,0.2446981003564357,-1.0,-1.0,0.39334676917717926,-1.0,-0.09714622357317693,-1.0
000401,2023-12-07,1.9198594718553708,True,492,0.0,2.075684492802124,2.030776369698555,2.0228711901914416,1.9242486522741336,0.15143584052799,0.0537144148137387,-0.1435306610208768,-0.0289837623871593,0.0,0.0,2.8181818181818183,0.1212121212121212,-0.0016333051775426,0.004530603442289,True,mid,high,low,low,low,low,high,low,low,low,down_structure_low_pos,state_quantile,structure_dir_low,w000241,-0.46899103028280265,0.33588059694256756,-0.42576334096228097,-0.36132323243627074,-1.0,-1.0,0.12037015179056265,-0.6643356643356643,-0.3696451576069266,-0.6531620027938173
000039,2022-10-28,1.9065751436566365,True,439,0.0,2.1482677326096886,2.0068708488450007,2.0955609235597192,1.918392120161421,0.2298756124482677,0.0357719196336103,-0.3185656871629863,-0.0514059598533696,0.0,0.0,0.9230769230769232,0.1142857142857142,-0.0019505372072679,0.0102680009581319,True,high,high,low,low,low,low,mid,low,low,mid,down_structure_low_pos,state_quantile,structure_dir_low,w000242,-0.3822201447731438,0.29809121863042054,-0.7534262814896282,-0.6625200935860527,-1.0,-1.0,-0.6756255792400371,-0.758600583090379,-0.45404421167024545,-0.5689182289329915
000409,2016-12-13,2.554121718809473,True,240,0.0,2.8124102164264526,2.772588722239781,2.6973262377392344,2.647592232065096,0.1648179843613566,0.0099125114874669,-0.0895554998608099,-0.5671135563136883,0.0,0.0,2.0,0.4,-0.0042580162510174,0.0156355860186378,True,mid,mid,low,low,low,low,high,high,low,high,down_structure_low_pos,state_quantile,structure_dir_low,w000243,-0.7162639454914127,-0.0918846390785345,-0.45748847290669215,-1.0,-1.0,-1.0,0.1753183153770821,-0.18518518518518512,-0.40562870195768264,-0.37771850189975076
000026,2013-03-22,1.9892432737616872,True,116,1.0,2.0906287310704004,2.0082140323914683,1.9685099809725544,1.9095425048844383,0.1810862261859618,-0.0234472225908162,-0.1413821747670478,0.4401260689777808,1.0,0.0,3.111111111111111,0.4,-0.0203265493019543,0.0386409267861614,True,mid,mid,low,mid,high,low,high,high,low,high,fast_chop,state_quantile,structure_dir_low,w000244,-0.3349994735951364,-0.2130661184094943,-0.5704828841228976,0.178423765966653,1.0,-1.0,0.3896312132549453,0.06666666666666687,-1.0,1.0
000407,2018-09-20,1.5912739418064292,True,291,1.0,1.6808279085207734,1.6094379124341005,1.4883995840570443,1.4816045409242156,0.1992233675965578,-0.0645949529538443,-0.0781850392195018,0.5504846253994782,1.0,0.0,1.8333333333333333,0.2222222222222222,0.0114129724573386,0.0123836929048856,True,mid,low,low,mid,high,low,high,mid,high,mid,other,state_quantile,structure_dir_low,w000245,-0.3600707935135564,-0.24843147218998152,0.014073423852278832,0.11902669082772954,1.0,-1.0,-0.3593465423036588,-0.4415954415954416,0.6494107374708595,-0.4894464343137588
000036,2017-12-28,2.200552367428894,True,285,1.0,2.3105532626432224,2.2460147415056517,2.175887439948088,2.125847914493992,0.1847053481492304,-0.0144989956834749,-0.1145780465916672,0.4044520295890164,1.0,0.0,0.8333333333333334,0.16,0.0193372088377079,0.0236884719206728,True,mid,mid,low,mid,high,low,mid,low,high,high,other,state_quantile,structure_dir_low,w000246,-0.5291015774524152,0.010191250537073815,-0.6124225567374468,-0.3337160608450318,1.0,-1.0,-0.681999652838049,-0.6459471562919838,1.0,-0.024003260203193322
000011,2020-11-25,2.627562950189524,True,467,1.0,2.993730270883318,2.7324175575505043,2.628285232633348,2.60859812213055,0.3851321487527679,-0.2416256028300156,-0.2809998238356113,0.0492423915281819,1.0,0.0,2.0,0.16,0.0112758983482045,0.0148553729850768,True,high,low,low,low,high,low,high,low,high,high,down_structure_low_pos,state_quantile,structure_dir_low,w000247,0.8366973631410068,-1.0,-0.8591426737617026,-0.2091381169839106,1.0,-1.0,-0.23125196109193547,-0.7999999999999999,0.7817327414863762,-0.2953376128041163
000419,2022-03-25,1.6272778305624314,True,420,1.0,1.9387416595767009,1.6937790608678511,1.601405740736836,1.5282278570085572,0.4105138025681436,-0.1717847149805706,-0.3181404824371283,0.2412829311322175,1.0,0.0,1.2307692307692308,0.1818181818181818,0.0118682605001051,0.0231263964583019,True,high,low,low,low,high,low,mid,mid,high,high,down_structure_low_pos,state_quantile,structure_dir_low,w000248,1.0,-0.9909739084297992,-1.0,-0.23975280656020348,1.0,-1.0,-0.5743063473964269,-0.3230174081237911,1.0,1.0
000048,2022-09-21,2.824943952573709,True,426,0.0,2.998229153752578,2.915064370486536,2.87919845729804,2.833213344056216,0.1650158096963618,-0.0371796700242184,-0.1291498965078652,-0.0501127225186656,0.0,0.0,1.25,0.1904761904761904,0.0024717769564823,0.0073123151924637,True,mid,low,low,low,low,low,mid,mid,high,mid,down_structure_low_pos,state_quantile,structure_dir_low,w000249,-0.5770972799382864,-0.3263665748479463,-0.3021031277139524,-0.6857920940058262,-1.0,-1.0,-0.5920616727638128,-0.5555555555555556,-0.1750503984989611,-0.640421153355671
000407,2016-11-21,1.8991179875485544,True,233,1.0,1.998773638612381,1.9050881545350584,1.809926773183504,1.8357763546448291,0.188846865428877,-0.1195350655386482,-0.0678359026159975,0.4722938565196418,1.0,0.0,2.0,0.1739130434782608,0.006446619385672,0.0091676279605484,True,mid,low,low,mid,high,low,high,mid,high,mid,other,state_quantile,structure_dir_low,w000250,-0.3649543947845768,-0.6369728149854943,-0.06773223153326335,-0.20379629034774638,1.0,-1.0,-0.2928176795580111,-0.7643758765778401,0.5956014909957192,-0.6137675418136892
000417,2018-08-07,1.7119945007591924,True,280,0.0,1.983756291545428,1.80005827204275,1.9110228900548727,1.6863989535702288,0.297357337975199,0.040925916981966,-0.4083219559873217,0.0860767296453881,0.0,0.0,0.7272727272727273,0.1,-0.0030354473539553,0.0124558586105028,True,high,high,low,low,low,low,low,low,low,high,down_structure_low_pos,state_quantile,structure_dir_low,w000251,0.31840309971300584,0.27111858283634915,-1.0,-0.49933011228654123,-1.0,-1.0,-0.7917896178088335,-0.8733986435568942,-0.23758500308587494,-0.4938222611232931
000004,2024-11-12,2.9796028916241077,True,578,0.0,3.120159851929043,3.0248055210396982,3.010128153837724,2.866761892257031,0.2533979596720122,0.0480119306913477,-0.2387205924700373,0.4453113967970902,0.0,0.0,0.4,0.5,-0.0341667065903244,0.0614108011301372,True,high,high,low,mid,low,low,low,high,low,high,fast_chop,state_quantile,structure_dir_low,w000252,-0.2674113343887723,0.05951837389030179,-0.5164856313134936,0.13186109799777967,-1.0,-1.0,-0.8686031480495778,0.6704545454545456,-1.0,1.0
000401,2013-06-28,2.1065702090680887,True,151,1.0,2.4432162227337915,2.503891949699081,2.391511302188447,2.0162354657760435,0.4876564839230375,0.4359515633776931,-0.314600109447114,0.1852425760144345,0.0,0.0,0.75,0.1290322580645161,-0.0089434607599671,0.0210786061530251,True,high,high,low,low,low,low,low,low,low,high,down_structure_low_pos,state_quantile,structure_dir_low,w000253,1.0,1.0,-0.9645689671213393,-0.022688246538956847,-1.0,-1.0,-0.7333333333333334,-0.935483870967742,-0.8950324426701095,0.43652966817244243
000027,2021-07-23,2.178155014615869,True,319,0.0,2.3589654264301534,2.379546134130174,2.2300144001592104,2.1424163408412245,0.2371297932889495,0.1081787670180065,-0.0670173516179652,0.1507135534466381,0.0,0.0,1.75,0.2222222222222222,-0.0066771657067474,0.00924975416925,True,high,high,low,low,low,low,mid,mid,low,mid,down_structure_low_pos,state_quantile,structure_dir_low,w000254,0.7187171270770039,0.9548047995096871,-0.39687550297507734,-0.1662867695849668,-1.0,-1.0,-0.22849345813461175,-0.09375000000000011,-1.0,-0.256652173327269
000042,2017-12-27,2.7819200496686656,True,266,0.0,2.8780742300857587,2.8326249356838407,2.805781689595545,2.702032128776647,0.1760421013091115,0.05830026641698,-0.1491988552208161,0.453800087012956,0.0,0.0,1.0,0.0526315789473684,-0.0010133967324922,0.0025035375325551,True,mid,high,low,mid,low,low,mid,low,mid,low,other,state_quantile,structure_dir_low,w000255,-0.6776823183932494,0.25206041270254254,-0.3881304493247957,0.018301520705553687,-1.0,-1.0,-0.7026733842778967,-1.0,0.2240608903042962,-0.9126393031239656
000021,2023-08-28,2.790551422613954,True,541,0.0,3.121483478859551,2.856470206220483,2.9528247725427144,2.7930039069823738,0.3284795718771773,-0.1051924070787273,-0.4248341381994085,-0.0074661701316907,0.0,0.0,1.0,0.1212121212121212,0.0048209043452789,0.0148097084428001,True,high,low,low,low,low,low,mid,low,high,high,down_structure_low_pos,state_quantile,structure_dir_low,w000256,0.8457177935563773,-0.7240268602714487,-1.0,-0.5555186948026952,-1.0,-1.0,-0.627906976744186,-0.8447893569844789,0.5295787438769208,-0.34829021280190453
000151,2014-07-08,2.050270164379556,True,193,1.0,2.192770226986839,2.0719132752590443,2.018895041811802,1.9878743481543453,0.2048958788324935,-0.089836258070338,-0.1518776453852512,0.3045245057184402,1.0,0.0,2.363636363636364,0.2352941176470588,0.0036256024498353,0.0124886577805372,True,mid,low,low,mid,high,low,high,mid,high,high,other,state_quantile,structure_dir_low,w000257,0.035202371503656904,-0.5813516832039982,-0.5712891928116249,-0.17553493278507226,1.0,-1.0,0.23071240592825215,-0.49321266968325794,0.4005626889882876,-0.3371957352562165
000089,2013-12-25,1.4678743481123135,True,87,1.0,1.574846467664481,1.536867219599265,1.4678743481123135,1.423108334242607,0.1517381334218743,0.0067867658044902,-0.0827452619349229,0.2950215141057822,0.0,0.0,0.25,0.1818181818181818,0.0012355155270436,0.0072043173763378,True,mid,mid,low,mid,low,low,low,mid,mid,mid,other,state_quantile,structure_dir_low,w000258,-0.15145366410860794,0.32522971902296294,-0.432266808213867,0.2183028306446655,-1.0,-1.0,-1.0,-0.14119922630560922,0.21812392792614177,0.04529564491017535
000042,2025-02-13,1.809926773183504,True,479,1.0,1.7387102481382395,1.786746927404511,1.5706970841176695,1.3737155789130306,0.41303134849148,0.24501818447091,-0.1489448259383681,1.0561212747256434,0.0,0.0,4.25,0.0888888888888888,-0.0031821955184134,0.007185252123936,True,high,high,low,high,low,low,high,low,low,mid,wide_expanding,state_quantile,structure_dir_low,w000259,0.8315896029668453,1.0,-0.5651980475722114,1.0,-1.0,-1.0,0.8344947735191639,-0.9906432748538011,-0.2933184284483201,-0.6552643796522402
000158,2020-10-13,2.080690761080268,True,421,1.0,2.2700619012884857,2.274185618472348,2.199444334074532,2.0082140323914683,0.2659715860808793,0.1953540188669258,-0.1871065844992019,0.2724980128770599,0.0,0.0,0.6666666666666666,0.1818181818181818,-0.0097991622122867,0.0114486490858314,True,high,high,low,low,low,low,low,mid,low,mid,down_structure_low_pos,state_quantile,structure_dir_low,w000260,0.01942545139105789,1.0,-0.45741098572025096,-0.03102870587799189,-1.0,-1.0,-0.7829457364341086,-0.6528925619834711,-0.7052099516397625,-0.4989283110566247
000012,2023-10-26,1.6620303625532709,True,482,1.0,1.827769906751088,1.8196988379172965,1.7316555451583495,1.62924053973028,0.1985293670208079,0.0943439365942782,-0.1104860742618611,0.165163589221307,0.0,0.0,0.2352941176470588,0.0784313725490196,-0.0023964685489024,0.0032932539748792,True,mid,high,low,low,low,low,low,low,low,low,down_structure_low_pos,state_quantile,structure_dir_low,w000261,-0.2290805819544296,0.6640927758583051,-0.35275258732237835,-0.4360749670269264,-1.0,-1.0,-0.9864290676446354,-1.0,-0.40045537492922456,-0.8450145299320386
000006,2020-12-02,1.763017000362401,True,379,1.0,1.9851308622085944,1.7984040119467235,1.7387102481382395,1.724550719534605,0.2605801426739895,-0.1725673216582364,-0.2008863788655057,0.1476178515871064,1.0,0.0,0.5714285714285714,0.1212121212121212,0.0086283660829118,0.0100443189432752,True,high,low,low,low,high,low,low,low,high,mid,down_structure_low_pos,state_quantile,structure_dir_low,w000262,0.26567816008479817,-0.7895743526990787,-0.6907062714726253,-0.11663171791146676,1.0,-1.0,-0.8615467820443483,-0.8383838383838383,0.7237583112181649,-0.3442146216117966
000402,2013-03-13,1.7884205679625405,True,94,0.0,1.9768549529047348,1.88706964903238,1.9021075263969205,1.8389610707123487,0.1378938821923856,-0.0266388481877837,-0.1529317595569264,-0.3665173678937839,0.0,1.0,1.4545454545454546,0.2,0.0014799360104324,0.0084962088642736,True,low,mid,low,low,low,high,mid,mid,mid,mid,down_structure_low_pos,state_quantile,structure_dir_low,w000263,-0.28352852520384986,-0.1169980463644189,-0.874820693075218,-0.8323033280785813,-1.0,1.0,-0.40357550399391395,-0.2941176470588235,0.11011565034263793,0.118346817625266
000166,2022-02-15,1.5602476682433286,True,175,1.0,1.7595805708638197,1.6974487897568136,1.6054298910365616,1.541159071680806,0.2184214991830138,0.0021390382487496,-0.1264026004627618,0.087393395951964,0.0,0.0,0.7777777777777778,0.0727272727272727,0.0013295016509245,0.0043188420860759,True,high,mid,low,low,low,low,low,low,mid,low,down_structure_low_pos,state_quantile,structure_dir_low,w000264,0.19565372882657828,0.11392422266050062,-0.6018391282785711,-0.1974081242685547,-1.0,-1.0,-0.726461843409316,-0.6794751640112465,-0.08328399519579732,-0.5718394537743139
000062,2014-01-17,2.406043801362276,True,151,1.0,2.523325759691945,2.553343811341229,2.464703942470481,2.3233676321765744,0.2299761791646544,0.1713543619431901,-0.1113182586446228,0.359498838036213,0.0,0.0,0.8571428571428571,0.5714285714285714,-0.0207627491464603,0.0357717749711022,True,high,high,low,mid,low,low,mid,high,low,high,fast_chop,state_quantile,structure_dir_low,w000265,-0.2976654001489697,0.8494573248848092,-0.17094910538255248,0.07814601364485418,-1.0,-1.0,-0.7636869118905047,1.0,-1.0,0.8604366082109844
000417,2012-12-26,1.9530276168241771,True,107,1.0,2.0412203288596382,1.8261608959453877,1.6389967146756448,1.7647307968401356,0.4022236141839934,-0.3407935150787415,-0.08932535074976,0.7807371100914082,1.0,0.0,1.4545454545454546,0.0869565217391304,-0.0107153781097648,0.0207181424313578,True,high,low,low,high,high,low,mid,low,low,high,upper_breakout,state_quantile,structure_dir_low,w000266,1.0,-1.0,-0.3604756370848633,0.5934583962602169,1.0,-1.0,-0.37181772011634895,-1.0,-1.0,1.0
000006,2017-02-13,2.174751721484161,True,279,1.0,2.336019869080283,2.336986519711378,2.242835088588272,2.079441541679836,0.2575449780315422,0.1643601975395308,-0.1624268962773412,0.370071979398691,0.0,0.0,3.333333333333333,0.2222222222222222,-0.0162588004715856,0.0164199089101014,True,high,high,low,mid,low,low,high,mid,low,high,wide_expanding,state_quantile,structure_dir_low,w000267,-0.10968288336896626,0.9802149691513857,-0.5304434997906238,-0.14138658950727456,-1.0,-1.0,0.4255362894935246,-0.5833333333333333,-1.0,-0.2776232774450377
000408,2026-02-05,4.4135253017332525,True,553,0.0,4.577593418217857,4.479266769098936,4.433907256550871,4.401706705440709,0.1758867127771477,-0.0661260980087599,-0.1305272002290829,0.0671943667940263,0.0,0.0,0.25,0.2352941176470588,0.0118999607525018,0.01619336756719,True,mid,low,low,low,low,low,low,mid,high,high,down_structure_low_pos,state_quantile,structure_dir_low,w000268,-0.40453044066441424,-0.4237689500434296,-0.6354604351312466,-0.610510611875263,-1.0,-1.0,-0.9758153169659216,-0.3445378151260504,1.0,-0.2122609949859905
000010,2014-06-16,1.7047480922384253,True,73,1.0,1.7561322915849038,1.691939133945844,1.6486586255873816,1.6448050562713916,0.1113272353135121,-0.0603395883230697,-0.0680467269550497,0.5384399944741838,1.0,0.0,1.0,0.3333333333333333,0.0061691807420091,0.0080959654000041,True,low,low,low,mid,high,low,mid,high,high,mid,other,state_quantile,structure_dir_low,w000269,-1.0,-0.13299440996853518,0.14038843703865767,0.17797029794997576,1.0,-1.0,-0.6776686523909193,0.0026954177897573484,0.0005040359750287937,-0.8702245770713548
000011,2025-12-10,2.242835088588272,True,650,0.0,2.356125859922076,2.325324579963535,2.3045830956567186,2.2502386126218363,0.105887247300239,0.023543203076342,-0.0851457629934224,-0.0699189394599351,0.0,0.0,1.6363636363636365,0.4,-0.0056350493993092,0.0124797782789848,True,low,mid,low,low,low,low,mid,high,low,high,down_structure_low_pos,state_quantile,structure_dir_low,w000270,-0.8292008200237553,0.15764779555209407,-0.19449007257000217,-0.5208505830208194,-1.0,-1.0,-0.2642550582464742,0.2645161290322582,-0.6179778597471779,-0.11810865180616148
000011,2025-12-12,2.192770226986839,True,650,0.0,2.356125859922076,2.325324579963535,2.3045830956567186,2.2502386126218363,0.105887247300239,0.023543203076342,-0.0851457629934224,-0.5427318879302628,0.0,0.0,2.0,0.4,-0.0056350493993092,0.0124797782789848,True,low,mid,low,low,low,low,high,high,low,high,down_structure_low_pos,state_quantile,structure_dir_low,w000271,-0.8292008200237553,0.15764779555209407,-0.19449007257000217,-1.0,-1.0,-1.0,-0.04761904761904767,0.2645161290322582,-0.6179778597471779,-0.11810865180616148
000039,2022-05-11,2.554121718809473,True,430,1.0,2.6851226964585053,2.624668592163159,2.561867690924129,2.4432162227337915,0.2419064737247138,0.0581973638949913,-0.1791055724856836,0.4584643576008245,1.0,0.0,1.0,0.2105263157894736,-0.0040693744087295,0.0175036198076954,True,high,high,low,mid,high,low,mid,mid,low,high,wide_expanding,state_quantile,structure_dir_low,w000272,0.07374908044534534,0.3653374034875587,-0.46485908065937165,-0.032207278781530624,1.0,-1.0,-0.6168811733014066,-0.2459720730397421,-0.5411697217462785,0.374456319518073
000036,2024-07-03,1.172482137234565,True,465,1.0,1.2809338454620642,1.172482137234565,1.1085626195212777,1.0681530811834012,0.212780764278663,-0.0680421698896227,-0.1488612465653755,0.4903124415632415,1.0,0.0,1.2727272727272727,0.1818181818181818,0.0020343902492001,0.0093815790379049,True,mid,low,low,mid,high,low,mid,mid,high,mid,other,state_quantile,structure_dir_low,w000273,0.39716403339400674,-0.5323823995999575,-0.8118558497013627,0.249939644927216,1.0,-1.0,-0.5539563035851098,-0.5437392795883362,0.27758296337644506,-0.3526448776546909
